Customer_ID,Age,Gender,Country,Membership_Tier,Annual_Income_USD,Product_Category,Purchase_Amount_USD,Payment_Method,Orders_Per_Month,Discount_Applied_Percent,Delivery_Time_Days,Review_Rating,Satisfaction_Score,Returned_Item,App_Usage_Mins_Per_Week,Preferred_Shopping_Hour,Signup_Date,Days_Since_Last_Purchase,Churned
CUST-10950,40,Male,Germany,Bronze,55203.0,Apparel,37.96,Credit Card,2,10,2,4.5,9,Yes,91,16,2024-12-17,40,No
CUST-10951,35,Prefer not to say,Brazil,Bronze,42158.0,Electronics,273.33,PayPal,6,5,11,2.5,5,No,90,11,2024-11-23,325,No
CUST-10952,42,Female,United States,Platinum,135721.0,Apparel,173.02,Credit Card,5,0,8,3.5,7,No,198,15,2022-08-06,0,No
CUST-10953,22,Male,Germany,Bronze,43378.0,Apparel,69.86,Credit Card,5,0,1,3.5,7,No,231,10,2024-11-14,51,No
CUST-10954,55,Male,Germany,Silver,52788.0,Beauty & Personal Care,20.44,Credit Card,3,5,4,4.0,8,No,214,10,2024-07-03,56,No
CUST-10955,37,Male,United States,Bronze,18000.0,Books & Media,15.49,Credit Card,7,15,5,3.0,6,No,187,17,2022-09-20,66,No
CUST-10956,51,Non-Binary,Australia,Bronze,78759.0,Apparel,44.69,Credit Card,4,15,10,2.0,3,Yes,139,8,2025-03-26,27,Yes
CUST-10957,42,Female,India,Platinum,142795.0,Sports & Outdoors,16.28,Credit Card,6,20,4,4.0,7,No,170,16,2022-03-12,71,No
CUST-10958,43,Female,Brazil,Bronze,49166.0,Home & Kitchen,782.86,Credit Card,2,0,8,4.0,7,No,167,20,2024-05-03,129,No
CUST-10959,44,Male,Japan,Platinum,138957.0,Electronics,63.5,Debit Card,4,30,2,4.0,8,No,181,7,2023-03-22,2,No
CUST-10960,43,Female,United States,Bronze,28767.0,Home & Kitchen,9.11,Credit Card,4,5,9,4.0,7,No,192,20,2023-10-17,0,No
CUST-10961,45,Male,United States,Gold,91653.0,Home & Kitchen,456.67,Apple Pay,9,50,2,5.0,10,No,219,6,2023-10-16,15,No
CUST-10962,53,Male,India,Silver,33210.0,Home & Kitchen,46.85,Credit Card,3,0,2,3.5,7,No,175,11,2022-07-20,27,No
CUST-10963,40,Female,United States,Gold,135987.0,Sports & Outdoors,190.6,Debit Card,5,10,2,4.5,9,No,23,16,2025-05-31,6,No
CUST-10964,46,Male,Japan,Silver,39778.0,Apparel,30.25,Debit Card,7,5,10,2.5,5,Yes,148,15,2024-04-09,389,Yes
CUST-10965,36,Female,Japan,Silver,43424.0,Sports & Outdoors,50.92,Apple Pay,3,5,8,2.0,4,No,134,7,2022-01-06,124,Yes
CUST-10966,55,Male,Germany,Bronze,34075.0,Beauty & Personal Care,11.29,Apple Pay,2,20,3,5.0,10,No,147,19,2023-11-04,16,No
CUST-10967,29,Male,India,Bronze,65185.0,Apparel,40.78,Credit Card,3,15,10,2.5,5,Yes,103,22,2022-04-11,125,No
CUST-10968,59,Male,United States,Platinum,140261.0,Home & Kitchen,141.71,Crypto,3,50,11,3.5,6,No,104,8,2022-09-16,25,No
CUST-10969,37,Female,United States,Bronze,19749.0,Apparel,68.08,Debit Card,7,10,10,1.5,4,Yes,159,20,2023-03-16,33,Yes
CUST-10970,20,Female,United States,Bronze,64578.0,Books & Media,24.43,Debit Card,7,10,8,4.0,7,No,129,15,2023-02-28,14,No
CUST-10971,39,Male,United Kingdom,Gold,108158.0,Home & Kitchen,676.48,Apple Pay,7,0,7,3.5,6,No,211,21,2023-02-24,118,No
CUST-10972,29,Male,United States,Bronze,51691.0,Electronics,12.18,Credit Card,8,50,10,3.5,7,No,102,8,2022-08-16,20,No
CUST-10973,48,Male,United States,Platinum,152883.0,Apparel,103.94,Debit Card,5,10,4,3.5,7,Yes,288,19,2022-01-18,80,No
CUST-10974,30,Female,Australia,Gold,138098.0,Home & Kitchen,233.36,Credit Card,5,15,7,3.5,7,No,254,5,2025-02-21,72,No
CUST-10975,32,Female,Brazil,Silver,101331.0,Electronics,1007.75,PayPal,6,5,11,2.5,5,No,189,20,2024-06-22,195,Yes
CUST-10976,18,Female,United States,Gold,82639.0,Electronics,18.15,Credit Card,1,10,8,,5,Yes,147,17,2022-10-29,74,No
CUST-10977,32,Male,United Kingdom,Bronze,71229.0,Apparel,86.45,Buy Now Pay Later,4,25,6,3.0,5,No,211,11,2024-10-10,376,Yes
CUST-10978,18,Female,Brazil,Bronze,48897.0,Apparel,161.53,Credit Card,4,0,6,4.0,7,Yes,169,8,2025-03-08,20,No
CUST-10979,18,Female,United States,Silver,70983.0,Apparel,28.05,Credit Card,5,0,3,2.5,5,No,170,19,2025-05-08,86,No
CUST-10980,47,Non-Binary,United States,Bronze,18000.0,Apparel,106.58,PayPal,2,0,5,3.0,7,No,196,16,2022-12-29,45,No
CUST-10981,47,Female,United States,Gold,91933.0,Electronics,8.5,Apple Pay,7,15,10,2.0,4,Yes,258,11,2024-12-03,24,Yes
CUST-10982,43,Prefer not to say,Canada,Platinum,125369.0,Home & Kitchen,334.04,PayPal,3,0,2,4.5,9,No,101,13,2024-09-18,16,No
CUST-10983,26,Male,United States,Silver,76905.0,Home & Kitchen,536.71,Credit Card,1,0,5,2.5,6,No,90,19,2022-08-31,18,No
CUST-10984,37,Male,India,Bronze,61279.0,Electronics,331.86,Credit Card,6,0,5,3.5,8,No,99,11,2024-08-17,35,No
CUST-10985,37,Female,United Kingdom,Platinum,102659.0,Apparel,70.41,Apple Pay,3,10,7,3.0,5,No,73,6,2024-10-15,25,No
CUST-10986,24,Female,Canada,Silver,,Home & Kitchen,8.5,Crypto,6,5,4,4.0,8,No,146,21,2024-12-27,7,No
CUST-10987,56,Male,United States,Silver,82193.0,Electronics,907.24,Debit Card,2,0,11,3.5,7,No,200,12,2024-11-30,19,No
CUST-10988,48,Male,United Kingdom,Bronze,38639.0,Electronics,156.41,PayPal,3,30,6,3.0,6,No,137,11,2025-03-28,102,Yes
CUST-10989,35,Male,Germany,Platinum,153123.0,Electronics,14.42,Debit Card,4,30,9,2.5,6,No,161,9,2023-10-28,14,No
CUST-10990,38,Female,Japan,Silver,68320.0,Beauty & Personal Care,61.58,PayPal,1,0,4,4.5,10,No,227,20,2024-08-30,4,No
CUST-10991,40,Male,Japan,Gold,101149.0,Beauty & Personal Care,42.08,PayPal,3,15,11,2.5,5,No,179,9,2025-02-03,29,No
CUST-10992,18,Male,Canada,Gold,90116.0,Beauty & Personal Care,8.5,PayPal,4,10,6,3.5,6,No,187,17,2022-02-01,16,No
CUST-10993,35,Male,Brazil,Bronze,20101.0,Beauty & Personal Care,8.5,PayPal,4,0,9,3.0,6,No,205,20,2022-12-24,6,No
CUST-10994,29,Male,Australia,Silver,41812.0,Home & Kitchen,9.75,Apple Pay,6,0,10,2.0,5,Yes,132,3,2025-04-26,74,No
CUST-10995,25,Male,Japan,Gold,107768.0,Apparel,106.57,PayPal,5,10,1,3.5,6,No,307,19,2022-12-05,19,No
CUST-10996,34,Male,United States,Bronze,42350.0,Home & Kitchen,143.27,Credit Card,5,5,8,3.5,7,No,112,12,2024-02-16,127,Yes
CUST-10997,59,Female,United States,Gold,92506.0,Electronics,268.39,Credit Card,1,0,1,2.5,6,No,296,17,2024-02-25,21,No
CUST-10998,45,Male,United States,Platinum,132369.0,Home & Kitchen,442.26,Credit Card,7,20,4,3.5,7,No,122,11,2025-02-09,60,No
CUST-10999,31,Female,Germany,Silver,56506.0,Beauty & Personal Care,94.4,PayPal,1,10,3,4.5,9,No,181,17,2025-05-18,83,No
CUST-11000,44,Female,United Kingdom,Gold,,Home & Kitchen,230.84,Credit Card,3,15,4,3.5,7,Yes,135,9,2022-10-28,12,No
CUST-11001,54,Female,United Kingdom,Gold,88965.0,Apparel,8.5,Credit Card,3,0,7,3.0,5,No,237,2,2023-10-05,37,No
CUST-11002,49,Female,Brazil,Gold,70860.0,Apparel,120.23,Apple Pay,3,10,9,2.5,6,No,124,21,2022-06-06,8,No
CUST-11003,38,Female,Brazil,Bronze,,Home & Kitchen,91.15,Apple Pay,6,5,9,2.0,4,Yes,166,1,2024-11-10,235,Yes
CUST-11004,30,Female,Brazil,Bronze,38312.0,Home & Kitchen,116.76,Apple Pay,4,10,10,1.5,3,Yes,96,19,2023-09-12,101,Yes
CUST-11005,46,Male,United States,Silver,62565.0,Sports & Outdoors,128.86,PayPal,4,15,1,4.0,9,No,212,8,2022-01-31,4,No
CUST-11006,42,Non-Binary,Germany,Silver,,Apparel,49.42,Debit Card,5,15,10,3.0,5,No,122,12,2024-03-04,13,No
CUST-11007,48,Female,United States,Silver,61629.0,Beauty & Personal Care,124.4,Buy Now Pay Later,3,5,1,3.5,7,No,260,19,2024-03-17,28,No
CUST-11008,45,Non-Binary,United States,Gold,100205.0,Home & Kitchen,32.58,Debit Card,3,15,9,3.0,6,No,105,9,2023-11-13,4,No
CUST-11009,50,Male,United States,Bronze,20779.0,Sports & Outdoors,78.94,PayPal,3,25,4,4.0,8,No,42,20,2023-02-22,64,No
CUST-11010,31,Female,United States,Silver,58045.0,Home & Kitchen,8.5,Credit Card,4,10,3,,7,No,210,14,2023-02-17,19,Yes
CUST-11011,53,Female,United Kingdom,Bronze,52971.0,Home & Kitchen,425.81,Crypto,6,0,9,2.0,5,No,108,11,2022-09-08,119,No
CUST-11012,40,Male,Australia,Gold,67003.0,Home & Kitchen,22.11,Credit Card,3,15,5,4.0,8,No,153,17,2024-07-17,14,No
CUST-11013,62,Male,United States,Silver,65615.0,Beauty & Personal Care,8.5,Credit Card,3,0,6,4.5,8,No,131,11,2023-04-30,2,No
CUST-11014,29,Male,Japan,Bronze,43814.0,Books & Media,11.37,PayPal,2,20,1,4.5,8,No,56,11,2025-05-30,2,No
CUST-11015,58,Female,Canada,Bronze,42743.0,Electronics,121.08,Credit Card,4,10,1,4.5,9,No,136,18,2023-04-25,31,No
CUST-11016,40,Female,United States,Gold,113668.0,Electronics,101.82,Crypto,9,5,7,3.5,7,No,259,10,2023-09-05,2,No
CUST-11017,30,Female,United Kingdom,Silver,68019.0,Books & Media,30.78,PayPal,5,0,10,3.0,6,No,219,9,2025-02-20,26,No
CUST-11018,32,Female,United States,Bronze,68605.0,Home & Kitchen,109.65,PayPal,4,5,8,2.5,5,Yes,169,19,2022-12-27,85,No
CUST-11019,34,Female,Canada,Platinum,122115.0,Home & Kitchen,8.69,Apple Pay,2,25,11,1.5,4,Yes,253,19,2023-07-14,5,No
CUST-11020,43,Female,United Kingdom,Gold,97446.0,Apparel,45.7,PayPal,4,0,8,,5,Yes,99,14,2023-02-04,24,No
CUST-11021,44,Male,United States,Platinum,141520.0,Electronics,783.39,Credit Card,5,10,7,2.5,6,No,169,14,2023-10-27,37,No
CUST-11022,31,Male,United States,Silver,,Beauty & Personal Care,48.69,PayPal,2,25,11,3.5,7,No,167,17,2022-11-07,2,No
CUST-11023,37,Female,Canada,Silver,79213.0,Beauty & Personal Care,73.1,Apple Pay,4,5,9,2.5,4,No,151,14,2025-06-04,67,Yes
CUST-11024,63,Male,Brazil,Gold,136844.0,Apparel,168.42,PayPal,2,5,1,4.5,9,Yes,172,12,2022-11-26,142,No
CUST-11025,58,Female,United States,Silver,61693.0,Apparel,35.17,Apple Pay,4,10,2,3.5,8,No,72,23,2024-02-06,65,No
CUST-11026,43,Female,Japan,Gold,104090.0,Sports & Outdoors,16.66,Credit Card,4,10,3,4.0,8,No,36,8,2022-12-28,15,No
CUST-11027,38,Female,Germany,Bronze,43521.0,Electronics,83.1,Credit Card,7,0,5,3.5,8,No,194,16,2022-08-08,19,No
CUST-11028,39,Male,Brazil,Silver,49155.0,Sports & Outdoors,194.41,Credit Card,2,0,4,4.0,8,No,160,20,2025-05-19,10,No
CUST-11029,45,Non-Binary,Australia,Bronze,18000.0,Apparel,200.73,Credit Card,3,10,4,3.5,6,No,187,17,2024-03-23,78,No
CUST-11030,25,Male,Canada,Bronze,29296.0,Home & Kitchen,83.39,Debit Card,3,25,8,2.5,5,Yes,106,20,2024-03-07,16,No
CUST-11031,34,Female,Germany,Bronze,18000.0,Books & Media,8.5,Debit Card,6,0,8,4.0,7,No,82,11,2024-03-16,31,No
CUST-11032,18,Male,Brazil,Bronze,72673.0,Home & Kitchen,29.1,Credit Card,7,0,11,2.5,4,Yes,156,10,2023-02-01,31,No
CUST-11033,42,Female,United Kingdom,Platinum,137928.0,Apparel,54.88,PayPal,5,5,7,2.0,4,Yes,244,20,2023-03-01,147,Yes
CUST-11034,45,Male,United States,Bronze,35773.0,Home & Kitchen,116.95,Apple Pay,2,20,1,4.0,8,No,122,12,2025-04-22,6,No
CUST-11035,32,Male,United States,Silver,78004.0,Apparel,8.5,Credit Card,2,0,10,2.5,5,Yes,211,18,2025-06-30,6,No
CUST-11036,56,Female,Australia,Gold,74808.0,Apparel,298.5,Credit Card,4,20,4,,9,No,91,8,2023-09-08,5,No
CUST-11037,23,Male,Australia,Silver,48196.0,Books & Media,13.38,Crypto,4,0,1,4.5,8,No,133,18,2022-05-23,74,No
CUST-11038,20,Male,United States,Bronze,43225.0,Beauty & Personal Care,101.97,PayPal,5,25,11,4.5,8,No,137,15,2024-02-19,13,No
CUST-11039,40,Female,Canada,Gold,113517.0,Home & Kitchen,365.6,Crypto,5,10,5,4.0,8,No,256,10,2023-12-10,8,Yes
CUST-11040,50,Male,United Kingdom,Silver,71030.0,Apparel,142.67,Credit Card,4,15,3,3.5,7,Yes,169,14,2022-12-02,32,No
CUST-11041,58,Female,United States,Gold,99469.0,Electronics,368.56,Apple Pay,7,5,3,3.5,6,Yes,283,17,2022-09-14,74,No
CUST-11042,32,Male,India,Gold,96406.0,Electronics,383.2,Credit Card,7,15,4,3.5,6,Yes,80,1,2024-12-15,91,No
CUST-11043,50,Male,United States,Platinum,147204.0,Home & Kitchen,278.96,Credit Card,9,0,2,3.5,8,No,202,17,2022-05-27,47,No
CUST-11044,37,Male,United States,Silver,,Beauty & Personal Care,51.08,PayPal,5,0,7,2.5,5,No,164,15,2023-09-26,100,Yes
CUST-11045,35,Male,Canada,Bronze,23460.0,Home & Kitchen,88.43,Credit Card,4,5,4,4.5,9,No,172,9,2023-05-11,7,No
CUST-11046,48,Male,Japan,Silver,62829.0,Sports & Outdoors,530.06,Credit Card,1,20,5,5.0,9,No,98,18,2024-01-02,100,No
CUST-11047,45,Female,United States,Bronze,22673.0,Electronics,248.48,Credit Card,3,15,2,5.0,9,No,240,10,2023-07-08,54,No
CUST-11048,19,Male,Germany,Gold,96459.0,Apparel,177.13,Credit Card,3,10,6,3.0,5,No,169,10,2022-07-29,55,Yes
CUST-11049,55,Female,Canada,Bronze,33348.0,Electronics,470.91,Apple Pay,2,10,9,1.5,4,Yes,66,13,2023-08-08,197,No
CUST-11050,54,Male,United States,Bronze,87708.0,Apparel,27.34,PayPal,9,0,8,3.5,7,No,162,17,2023-12-07,53,No
CUST-11051,30,Female,United States,Gold,94281.0,Electronics,33.65,Credit Card,7,20,8,3.0,5,No,146,21,2025-06-23,17,No
CUST-11052,42,Female,Canada,Silver,36723.0,Books & Media,16.96,Credit Card,6,15,2,4.5,9,No,319,8,2023-05-16,10,No
CUST-11053,43,Male,United States,Bronze,39584.0,Electronics,179.8,Credit Card,4,15,4,3.5,8,No,208,12,2023-06-06,7,No
CUST-11054,41,Female,Brazil,Silver,71348.0,Books & Media,63.33,PayPal,7,10,8,3.0,6,No,158,6,2022-08-11,29,No
CUST-11055,31,Male,Australia,Gold,125120.0,Apparel,78.87,Credit Card,8,30,11,2.0,4,Yes,175,18,2024-10-26,24,No
CUST-11056,29,Female,India,Bronze,,Books & Media,20.11,Apple Pay,2,20,1,5.0,9,No,197,13,2024-08-15,18,No
CUST-11057,37,Female,United States,Gold,66516.0,Home & Kitchen,138.19,Credit Card,2,10,8,3.0,6,No,218,18,2023-07-27,7,No
CUST-11058,52,Male,India,Bronze,,Books & Media,8.5,Credit Card,2,5,3,4.5,9,No,10,11,2023-04-01,8,No
CUST-11059,44,Female,United Kingdom,Gold,70149.0,Electronics,316.75,Debit Card,2,10,8,2.5,5,No,196,20,2024-04-13,63,No
CUST-11060,33,Female,United States,Gold,87149.0,Beauty & Personal Care,104.59,Apple Pay,5,10,6,3.5,6,No,165,15,2024-01-15,0,No
CUST-11061,47,Male,United States,Bronze,37362.0,Sports & Outdoors,16.3,Credit Card,3,5,7,3.0,6,No,53,21,2024-11-25,4,No
CUST-11062,18,Female,United States,Silver,60746.0,Electronics,278.45,Debit Card,9,5,2,4.5,9,No,207,6,2024-11-05,37,No
CUST-11063,51,Male,Germany,Bronze,54404.0,Electronics,262.99,PayPal,9,5,1,3.5,7,No,293,14,2023-06-13,7,No
CUST-11064,18,Female,United Kingdom,Gold,,Apparel,19.61,Debit Card,1,10,6,2.5,5,No,197,18,2023-05-21,79,No
CUST-11065,33,Female,United States,Silver,57072.0,Books & Media,8.5,PayPal,4,5,3,3.5,8,No,220,16,2022-09-24,73,No
CUST-11066,24,Male,Germany,Silver,61743.0,Home & Kitchen,696.02,Apple Pay,3,0,4,3.0,5,No,268,2,2024-07-23,153,Yes
CUST-11067,22,Female,United States,Bronze,44692.0,Home & Kitchen,75.7,Crypto,8,15,9,3.0,7,No,88,22,2023-12-15,38,No
CUST-11068,51,Female,Canada,Bronze,43760.0,Electronics,67.59,Credit Card,5,10,3,3.5,7,Yes,21,10,2022-09-10,10,No
CUST-11069,32,Female,United Kingdom,Bronze,49848.0,Electronics,52.54,PayPal,6,0,2,3.0,6,No,187,9,2022-07-31,55,No
CUST-11070,42,Female,Australia,Bronze,57189.0,Beauty & Personal Care,53.01,PayPal,5,5,2,3.5,7,No,132,13,2022-11-19,54,No
CUST-11071,37,Male,Australia,Silver,69067.0,Electronics,309.4,Credit Card,4,20,2,4.5,9,No,65,15,2022-08-15,68,Yes
CUST-11072,43,Female,United Kingdom,Gold,103164.0,Home & Kitchen,237.08,Credit Card,8,15,6,3.0,6,No,166,18,2023-01-18,3,No
CUST-11073,38,Male,United Kingdom,Silver,33519.0,Sports & Outdoors,8.5,Credit Card,2,5,2,3.5,8,No,184,12,2024-09-15,34,No
CUST-11074,22,Male,United Kingdom,Silver,62904.0,Electronics,703.47,PayPal,4,25,11,3.0,6,No,141,13,2022-08-14,33,No
CUST-11075,49,Female,Australia,Platinum,148631.0,Home & Kitchen,136.03,PayPal,7,0,7,2.5,5,No,143,15,2023-05-25,95,No
CUST-11076,32,Male,United States,Gold,108120.0,Electronics,154.8,PayPal,8,30,7,2.5,5,No,159,12,2023-07-29,128,No
CUST-11077,19,Female,United States,Platinum,127537.0,Home & Kitchen,158.58,Credit Card,5,0,7,2.5,5,Yes,182,21,2023-12-09,27,No
CUST-11078,32,Non-Binary,United States,Silver,50137.0,Electronics,138.62,PayPal,5,0,2,5.0,9,No,19,20,2022-03-29,30,No
CUST-11079,56,Female,United Kingdom,Bronze,31666.0,Beauty & Personal Care,71.34,Buy Now Pay Later,6,5,7,4.0,8,No,126,13,2025-03-21,25,No
CUST-11080,48,Male,United Kingdom,Bronze,51655.0,Apparel,228.84,Credit Card,6,5,10,1.0,2,Yes,58,0,2025-01-23,18,No
CUST-11081,33,Male,Australia,Gold,113609.0,Apparel,46.33,PayPal,5,10,8,4.0,7,No,219,20,2022-10-30,4,No
CUST-11082,33,Female,United States,Bronze,34665.0,Home & Kitchen,265.73,Apple Pay,4,15,8,3.5,6,No,35,7,2024-11-27,13,No
CUST-11083,34,Male,United Kingdom,Bronze,58343.0,Electronics,460.06,Apple Pay,7,20,2,5.0,9,No,214,9,2024-07-01,9,No
CUST-11084,62,Male,Australia,Silver,,Beauty & Personal Care,136.21,PayPal,3,5,5,3.0,6,No,125,8,2025-05-23,70,No
CUST-11085,42,Female,Australia,Silver,59762.0,Apparel,26.21,Debit Card,2,5,6,2.0,4,No,114,8,2025-03-04,39,No
CUST-11086,43,Female,United Kingdom,Silver,58195.0,Home & Kitchen,148.5,Credit Card,4,0,9,3.0,6,No,168,19,2024-08-12,3,No
CUST-11087,50,Male,United Kingdom,Bronze,55439.0,Electronics,94.63,Debit Card,6,0,6,2.0,5,No,91,16,2023-08-19,0,No
CUST-11088,40,Male,United States,Bronze,47860.0,Home & Kitchen,272.03,Credit Card,5,10,10,1.5,3,No,162,22,2024-10-21,169,Yes
CUST-11089,34,Non-Binary,Brazil,Silver,102964.0,Electronics,8.5,Credit Card,3,0,6,2.5,5,No,123,9,2024-09-13,84,Yes
CUST-11090,35,Male,United States,Platinum,124659.0,Apparel,111.66,Credit Card,3,15,10,3.0,6,No,146,13,2023-11-10,68,No
CUST-11091,37,Non-Binary,Brazil,Gold,104325.0,Electronics,167.57,Apple Pay,2,10,10,2.5,5,Yes,198,22,2025-03-16,331,Yes
CUST-11092,37,Male,Germany,Platinum,130474.0,Beauty & Personal Care,28.32,PayPal,8,0,6,3.5,7,No,111,19,2023-02-11,101,No
CUST-11093,46,Female,Canada,Gold,79352.0,Apparel,110.87,Credit Card,6,10,9,3.0,6,Yes,77,18,2022-05-24,1,No
CUST-11094,38,Female,United States,Silver,61804.0,Sports & Outdoors,233.23,Credit Card,6,0,10,1.5,4,No,167,8,2023-09-04,1,No
CUST-11095,46,Male,United Kingdom,Bronze,44472.0,Sports & Outdoors,97.47,Debit Card,4,5,7,3.5,6,No,140,18,2025-01-02,77,No
CUST-11096,37,Male,United Kingdom,Silver,114527.0,Electronics,813.0,Debit Card,1,15,1,4.0,8,Yes,188,11,2024-01-28,14,No
CUST-11097,38,Female,United States,Silver,58685.0,Home & Kitchen,53.27,PayPal,5,10,1,4.0,8,Yes,170,14,2025-06-14,39,No
CUST-11098,18,Female,Germany,Silver,41656.0,Electronics,187.32,PayPal,6,0,4,3.0,6,No,144,16,2022-12-30,50,No
CUST-11099,48,Non-Binary,India,Silver,66914.0,Apparel,58.88,PayPal,4,15,2,4.5,9,No,192,16,2023-05-06,60,No
CUST-11100,42,Male,Canada,Silver,24656.0,Beauty & Personal Care,8.5,Credit Card,3,0,3,4.0,9,No,138,18,2024-02-13,9,No
CUST-11101,49,Female,Japan,Bronze,40344.0,Home & Kitchen,116.96,Debit Card,3,15,7,2.5,5,Yes,10,17,2022-07-16,50,No
CUST-11102,18,Female,United States,Silver,62288.0,Home & Kitchen,193.46,Credit Card,9,10,7,4.0,8,No,37,6,2023-06-25,5,No
CUST-11103,63,Female,United Kingdom,Bronze,56302.0,Apparel,80.84,PayPal,1,10,3,4.0,8,No,273,13,2023-10-24,169,Yes
CUST-11104,36,Female,United States,Gold,112525.0,Apparel,169.96,Credit Card,9,20,2,4.5,9,Yes,176,17,2025-05-02,23,No
CUST-11105,51,Female,Germany,Bronze,32935.0,Electronics,192.5,PayPal,2,15,1,3.5,7,No,198,10,2022-01-07,17,No
CUST-11106,25,Female,Brazil,Bronze,39288.0,Beauty & Personal Care,8.5,PayPal,6,0,9,1.0,3,No,117,10,2023-01-08,121,Yes
CUST-11107,45,Male,Germany,Silver,48209.0,Home & Kitchen,19.45,PayPal,2,0,10,3.0,5,No,140,7,2022-01-01,292,Yes
CUST-11108,25,Female,United States,Silver,41694.0,Beauty & Personal Care,37.29,Credit Card,1,20,3,5.0,9,Yes,111,12,2022-04-17,27,No
CUST-11109,30,Male,United Kingdom,Silver,67578.0,Electronics,104.67,PayPal,5,0,9,2.0,4,No,314,23,2022-03-14,42,No
CUST-11110,60,Male,Canada,Bronze,19075.0,Apparel,8.5,Credit Card,5,10,4,4.5,9,No,145,10,2023-10-19,40,No
CUST-11111,35,Female,United Kingdom,Silver,54536.0,Apparel,49.84,Credit Card,4,15,10,3.0,6,No,112,14,2023-01-31,18,No
CUST-11112,40,Male,Australia,Bronze,24086.0,Electronics,157.06,Credit Card,4,10,6,2.5,5,Yes,24,18,2023-10-15,332,Yes
CUST-11113,48,Female,Australia,Platinum,149894.0,Apparel,58.66,Apple Pay,3,15,7,3.5,6,No,323,1,2024-11-13,20,No
CUST-11114,43,Male,Germany,Platinum,172425.0,Beauty & Personal Care,106.51,PayPal,5,15,10,4.0,8,No,195,20,2024-10-05,0,No
CUST-11115,39,Female,United Kingdom,Silver,38571.0,Sports & Outdoors,99.72,PayPal,1,15,6,2.0,5,Yes,187,12,2025-05-03,5,No
CUST-11116,42,Male,United States,Bronze,18000.0,Home & Kitchen,38.85,Apple Pay,2,20,1,5.0,9,No,184,20,2022-06-24,57,Yes
CUST-11117,66,Male,United States,Gold,92752.0,Apparel,162.77,Apple Pay,3,10,6,2.5,6,Yes,136,4,2023-07-30,1,No
CUST-11118,37,Female,United Kingdom,Bronze,,Electronics,269.35,PayPal,4,5,11,2.0,5,No,184,8,2025-05-04,41,No
CUST-11119,40,Female,United Kingdom,Silver,65935.0,Sports & Outdoors,128.16,Credit Card,8,10,6,4.0,8,No,113,11,2022-01-26,11,No
CUST-11120,50,Male,Germany,Bronze,33966.0,Electronics,186.04,Credit Card,9,15,5,2.5,6,Yes,72,11,2023-03-18,12,No
CUST-11121,51,Male,Germany,Platinum,136388.0,Books & Media,8.5,PayPal,4,20,3,5.0,9,No,263,20,2025-04-15,20,No
CUST-11122,52,Female,United States,Bronze,48615.0,Apparel,99.94,PayPal,6,0,10,,7,No,134,1,2022-01-29,28,No
CUST-11123,45,Male,United Kingdom,Silver,80727.0,Apparel,50.94,Debit Card,5,5,3,4.0,8,No,194,17,2025-04-05,22,No
CUST-11124,24,Female,United States,Gold,59809.0,Books & Media,93.77,Debit Card,6,25,11,3.5,6,No,176,7,2024-06-03,5,No
CUST-11125,57,Male,United States,Silver,55359.0,Electronics,501.94,Credit Card,8,10,10,2.5,4,No,189,19,2023-12-20,98,Yes
CUST-11126,24,Female,Australia,Bronze,45848.0,Home & Kitchen,135.75,Credit Card,2,0,7,3.0,6,No,41,19,2024-03-13,22,No
CUST-11127,41,Male,United States,Platinum,123476.0,Home & Kitchen,73.07,PayPal,5,15,8,3.0,6,Yes,143,14,2024-05-18,8,No
CUST-11128,28,Female,United Kingdom,Silver,93161.0,Electronics,87.07,Credit Card,4,50,3,5.0,10,No,145,9,2023-11-26,70,No
CUST-11129,37,Female,United States,Silver,50562.0,Apparel,35.57,Credit Card,4,20,3,4.5,9,No,91,17,2024-11-16,27,No
CUST-11130,41,Female,Australia,Bronze,41256.0,Home & Kitchen,94.08,Debit Card,4,15,7,3.0,6,No,168,8,2024-05-06,22,No
CUST-11131,41,Female,Canada,Silver,72008.0,Beauty & Personal Care,18.96,Credit Card,3,0,10,3.5,6,Yes,233,8,2023-04-05,47,No
CUST-11132,43,Male,United States,Silver,51356.0,Electronics,205.3,Buy Now Pay Later,3,20,7,4.0,8,No,233,16,2024-03-01,25,No
CUST-11133,57,Female,Canada,Bronze,18000.0,Books & Media,8.5,Apple Pay,6,10,11,2.5,5,Yes,106,23,2022-08-22,10,No
CUST-11134,43,Male,Japan,Bronze,34284.0,Electronics,881.92,Apple Pay,3,20,9,2.5,5,No,156,20,2025-04-28,21,No
CUST-11135,35,Female,India,Gold,113529.0,Electronics,48.18,Credit Card,3,5,6,3.5,6,No,205,16,2025-06-02,18,No
CUST-11136,49,Female,United States,Bronze,35935.0,Apparel,193.66,Credit Card,6,0,7,2.0,5,Yes,178,15,2022-03-22,153,No
CUST-11137,52,Female,Brazil,Bronze,26764.0,Electronics,501.59,PayPal,3,10,11,3.0,6,Yes,76,23,2022-01-14,8,No
CUST-11138,23,Female,Brazil,Silver,78662.0,Electronics,261.71,Credit Card,9,0,10,2.0,3,Yes,277,15,2022-11-29,34,No
CUST-11139,45,Female,Brazil,Gold,89046.0,Books & Media,51.67,Credit Card,6,15,1,4.5,9,No,224,12,2024-10-29,73,No
CUST-11140,46,Female,Germany,Bronze,32817.0,Apparel,39.44,Credit Card,5,30,7,,5,Yes,198,21,2023-06-21,33,No
